car_age,km_driven,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,Actual_Price,Predicted_Price,Prediction_Error,Absolute_Error
16,60000,False,False,False,True,False,False,True,False,True,False,False,285000,209504.7519047619,75495.24809523809,75495.24809523809
19,120000,True,False,False,False,True,False,True,False,True,False,False,225000,204968.12785880786,20031.872141192143,20031.872141192143
16,50000,False,False,False,True,True,False,True,False,False,False,False,110000,305825.7431457432,-195825.7431457432,195825.7431457432
13,110000,True,False,False,False,True,False,True,False,False,False,False,220000,319464.6428571428,-99464.64285714278,99464.64285714278
9,27289,False,False,False,True,False,False,False,False,False,False,False,375000,485850.0,-110850.0,110850.0
14,90000,True,False,False,False,True,False,True,True,False,False,False,380000,363155.0860071301,16844.9139928699,16844.9139928699
14,90000,False,False,False,True,True,False,True,False,False,False,True,200000,287052.5,-87052.5,87052.5
9,10832,False,False,False,True,False,False,True,False,False,False,False,530000,540750.0,-10750.0,10750.0
13,100000,True,False,False,False,True,False,True,False,True,False,False,500000,431156.79003896104,68843.20996103896,68843.20996103896
12,90000,True,False,False,False,True,False,True,False,False,False,False,250000,425899.830763098,-175899.83076309803,175899.83076309803
13,107000,True,False,False,False,True,False,True,False,False,False,False,400000,450269.16666666674,-50269.166666666744,50269.166666666744
16,60000,True,False,False,False,True,False,True,False,False,False,True,320000,187093.33333333337,132906.66666666663,132906.66666666663
14,110000,False,False,False,True,True,False,True,False,True,False,False,225000,225000.0,0.0,0.0
15,230000,True,False,False,False,True,False,True,False,False,False,False,350000,698249.99,-348249.99,348249.99
9,9000,False,False,False,True,False,False,True,False,False,False,False,1025000,816750.0,208250.0,208250.0
12,110000,True,False,False,False,True,False,True,False,False,False,False,1000000,532698.5317460316,467301.4682539684,467301.4682539684
10,60000,False,False,False,True,True,False,True,False,False,False,False,150000,371335.4761904761,-221335.4761904761,221335.4761904761
9,7658,False,False,False,True,False,False,False,False,False,False,False,350000,371730.0,-21730.0,21730.0
21,60000,False,False,False,True,True,False,True,False,False,False,False,75000,94102.5,-19102.5,19102.5
10,30000,False,False,False,True,True,False,True,False,False,False,False,210000,284144.3070818072,-74144.30708180717,74144.30708180717
10,31367,True,False,False,False,False,False,True,False,False,False,False,470000,487270.0,-17270.0,17270.0
13,45839,False,False,False,True,False,False,True,False,False,False,False,650000,270050.0,379950.0,379950.0
10,52600,True,False,False,False,True,False,True,False,False,False,False,535000,535000.0,0.0,0.0
12,29000,False,False,True,False,True,False,True,False,False,False,False,290000,316523.65052777785,-26523.65052777785,26523.65052777785
17,38500,False,False,False,True,True,False,True,False,True,False,False,110000,161938.5119047619,-51938.511904761894,51938.511904761894
11,35000,False,False,False,True,True,False,True,False,False,False,False,114999,337048.33333333326,-222049.33333333326,222049.33333333326
11,41123,True,False,False,False,False,False,True,False,False,False,False,465000,530517.0,-65517.0,65517.0
21,30000,False,False,False,True,True,False,True,False,False,False,False,100000,90530.0,9470.0,9470.0
18,90000,False,False,False,True,True,False,True,False,False,False,False,120000,186376.30952380953,-66376.30952380953,66376.30952380953
13,200000,True,False,False,False,True,False,True,False,False,False,False,700000,290300.0,409700.0,409700.0
11,170000,True,False,False,False,True,False,True,False,False,False,False,470000,429019.93,40980.07000000001,40980.07000000001
15,60000,True,False,False,False,True,False,True,False,True,False,False,275000,189464.2857142857,85535.71428571429,85535.71428571429
14,77000,True,False,False,False,True,False,True,False,False,False,False,350000,712912.9183316684,-362912.91833166836,362912.91833166836
15,70000,True,False,False,False,True,False,True,False,False,False,True,256000,176463.88888888888,79536.11111111112,79536.11111111112
17,72000,True,False,False,False,True,False,True,False,True,False,False,250000,247330.0,2670.0,2670.0
13,88600,False,False,True,False,True,False,True,False,False,False,False,250000,428624.6636666667,-178624.66366666672,178624.66366666672
13,60000,True,False,False,False,True,False,True,False,False,False,False,170000,300838.16835941834,-130838.16835941834,130838.16835941834
20,83411,False,False,False,True,True,False,True,False,False,False,False,81000,96915.0,-15915.0,15915.0
13,80000,True,False,False,False,True,False,True,False,False,False,False,750000,347197.06751658366,402802.93248341634,402802.93248341634
20,90000,False,False,False,True,True,False,True,False,True,False,False,95000,101775.40666666666,-6775.406666666662,6775.406666666662
7,30000,False,False,False,True,True,False,True,False,False,False,False,350000,401988.9380174955,-51988.9380174955,51988.9380174955
10,50000,False,False,False,True,True,False,False,False,False,False,False,900000,532993.92,367006.07999999996,367006.07999999996
18,200000,False,False,False,True,True,False,True,False,False,False,False,80000,112731.66666666666,-32731.666666666657,32731.666666666657
14,120000,True,False,False,False,True,False,True,False,False,False,False,180000,174087.8497890998,5912.150210900203,5912.150210900203
14,140000,True,False,False,False,True,False,True,False,False,False,True,350000,282177.2186147186,67822.78138528141,67822.78138528141
10,560000,True,False,False,False,False,False,True,False,False,False,False,665000,692259.99,-27259.98999999999,27259.98999999999
12,70000,True,False,False,False,True,False,True,False,True,False,False,650000,513365.39682539686,136634.60317460314,136634.60317460314
11,45000,False,False,False,True,True,False,True,False,False,False,False,600000,234142.63785714284,365857.36214285716,365857.36214285716
10,20194,False,False,False,True,False,False,True,False,False,False,False,399000,438353.70857142867,-39353.708571428666,39353.708571428666
15,130000,True,False,False,False,True,False,True,False,True,False,False,290000,305252.0833333334,-15252.083333333372,15252.083333333372
11,75000,True,False,False,False,False,False,True,False,True,False,False,825000,455394.15,369605.85,369605.85
20,100000,True,False,False,False,True,False,True,False,False,False,False,350000,80069.8,269930.2,269930.2
15,50000,False,False,False,True,True,False,True,False,False,False,False,250000,219072.61904761902,30927.380952380976,30927.380952380976
14,67000,False,False,False,False,False,False,True,False,True,False,False,185000,246599.73,-61599.73000000001,61599.73000000001
21,65000,False,False,False,True,True,False,True,False,True,False,False,90000,114689.13600288599,-24689.136002885993,24689.136002885993
12,50000,True,False,False,False,True,False,True,False,False,False,False,260000,600228.0537518038,-340228.0537518038,340228.0537518038
10,35000,True,False,False,False,True,False,True,False,False,False,False,500000,751701.829004329,-251701.82900432905,251701.82900432905
11,66000,False,False,False,True,True,False,True,False,False,False,False,675000,306780.79434454424,368219.20565545576,368219.20565545576
10,115962,True,False,False,False,True,False,True,False,True,False,False,450000,425192.3992673991,24807.6007326009,24807.6007326009
9,46507,True,False,False,False,False,True,True,False,False,False,False,600000,600000.0,0.0,0.0
19,70000,False,False,False,True,True,False,True,False,True,False,False,229999,106395.23809523809,123603.76190476191,123603.76190476191
19,110000,False,False,False,True,True,False,True,False,False,False,False,100000,105879.28571428571,-5879.28571428571,5879.28571428571
10,25000,False,False,False,True,True,False,True,False,False,False,False,550000,404062.63338661194,145937.36661338806,145937.36661338806
21,80000,False,False,False,True,True,False,True,False,False,False,False,110000,95445.0,14555.0,14555.0
24,80000,False,False,False,True,True,False,True,False,True,False,False,60000,83200.0,-23200.0,23200.0
9,26766,True,False,False,False,False,False,True,False,False,False,False,925000,615610.0,309390.0,309390.0
13,1000,True,False,False,False,False,False,True,False,True,False,False,450000,450000.0,0.0,0.0
10,25061,True,False,False,False,False,False,True,False,False,False,False,650000,494768.33333333326,155231.66666666674,155231.66666666674
11,60000,False,False,False,True,True,False,True,False,False,False,True,300000,239675.99386724381,60324.006132756185,60324.006132756185
12,101000,True,False,False,False,False,False,True,False,False,False,False,480000,478499.99999999994,1500.0000000000582,1500.0000000000582
12,80322,True,False,False,False,False,False,True,False,False,False,False,325000,563973.2142857142,-238973.2142857142,238973.2142857142
11,11918,False,False,False,True,False,True,True,False,False,False,False,625000,625000.0,0.0,0.0
14,50000,False,False,False,True,True,False,True,False,False,False,False,120000,241096.58008658007,-121096.58008658007,121096.58008658007
14,156000,True,False,False,False,True,False,True,False,False,False,False,250000,348376.66666666674,-98376.66666666674,98376.66666666674
11,40000,True,False,False,False,True,False,True,False,False,False,False,785000,345545.5158730158,439454.4841269842,439454.4841269842
9,40000,True,False,False,False,True,False,True,False,False,False,False,800000,689002.4999431971,110997.50005680288,110997.50005680288
14,90000,False,False,True,False,True,False,True,False,False,False,False,180000,218073.6407936508,-38073.64079365079,38073.64079365079
8,70000,True,False,False,False,True,False,True,False,True,False,False,450000,871979.7619047619,-421979.7619047619,421979.7619047619
11,60000,True,False,False,False,True,False,True,False,False,False,False,495000,522900.1292917607,-27900.129291760677,27900.129291760677
15,130400,True,False,False,False,False,False,False,False,True,False,False,450000,603220.0,-153220.0,153220.0
10,175000,True,False,False,False,True,False,True,False,False,False,False,270000,656700.0,-386700.0,386700.0
8,40000,False,False,False,True,True,False,True,False,False,False,False,459999,394611.39682539686,65387.60317460314,65387.60317460314
20,60000,False,False,False,True,True,False,True,False,True,False,False,85000,83060.87301587302,1939.1269841269823,1939.1269841269823
9,99700,True,False,False,False,True,False,True,False,False,False,False,600000,609293.6147186146,-9293.614718614612,9293.614718614612
12,69000,True,False,False,False,False,False,True,False,False,False,False,421000,357600.0,63400.0,63400.0
10,42500,True,False,False,False,False,False,True,False,False,False,False,425000,508012.29600000003,-83012.29600000003,83012.29600000003
15,20000,False,False,False,True,True,False,True,False,False,False,False,120000,231796.6810966811,-111796.6810966811,111796.6810966811
9,19890,False,False,False,True,False,False,False,False,False,False,False,550000,539911.107799579,10088.89220042096,10088.89220042096
13,38500,True,False,False,False,True,False,True,False,False,False,False,550000,481470.0,68530.0,68530.0
9,100000,True,False,False,False,True,False,True,False,False,False,False,550000,609293.6147186146,-59293.61471861461,59293.61471861461
10,110000,False,False,False,True,True,False,True,False,False,False,False,350000,402474.96,-52474.96000000002,52474.96000000002
8,68458,False,False,False,True,False,False,True,False,False,False,False,625000,435426.0,189574.0,189574.0
8,25000,True,False,False,False,True,False,True,False,False,False,False,465000,703330.7699245199,-238330.76992451993,238330.76992451993
20,73756,True,False,False,False,True,False,True,False,False,False,False,200000,364740.0,-164740.0,164740.0
8,13800,False,False,False,True,True,False,False,False,False,False,False,625000,430753.00000000006,194246.99999999994,194246.99999999994
14,90000,False,False,False,True,True,False,True,False,True,False,False,200999,235109.1616161616,-34110.16161616161,34110.16161616161
14,110000,True,False,False,False,True,False,True,False,False,False,False,400000,220948.80189255186,179051.19810744814,179051.19810744814
9,80000,False,False,False,True,True,False,True,False,False,False,False,350000,340269.97,9730.030000000028,9730.030000000028
8,5000,True,False,False,False,True,False,True,False,False,False,False,515000,745430.0,-230430.0,230430.0
20,90000,False,False,False,True,True,False,True,False,False,False,True,135000,106310.0,28690.0,28690.0
11,50000,True,False,False,False,True,False,False,False,False,False,False,650000,629720.9557109557,20279.044289044337,20279.044289044337
18,90000,True,False,False,False,True,False,False,False,True,False,False,285000,512500.0,-227500.0,227500.0
13,62200,True,False,False,False,False,False,True,False,False,False,False,325000,358149.995,-33149.994999999995,33149.994999999995
15,70000,True,False,False,False,True,False,True,False,True,False,False,430000,191487.04349206347,238512.95650793653,238512.95650793653
14,212814,True,False,False,False,False,False,True,False,False,False,False,850000,548775.0,301225.0,301225.0
9,44000,True,False,False,False,False,False,True,False,False,False,False,509999,688800.0,-178801.0,178801.0
14,85000,True,False,False,False,True,False,True,False,False,False,False,200000,319944.19943944947,-119944.19943944947,119944.19943944947
11,55340,False,False,False,True,False,True,True,False,False,False,False,760000,760000.0,0.0,0.0
20,120000,False,False,False,True,True,False,True,False,False,False,True,52000,98146.44444444445,-46146.44444444445,46146.44444444445
12,120000,True,False,False,False,True,False,True,False,False,False,False,250000,336969.3181818182,-86969.31818181818,86969.31818181818
14,90000,False,False,False,True,True,False,True,False,True,False,False,368000,235109.1616161616,132890.8383838384,132890.8383838384
15,51687,False,False,False,True,False,False,True,False,False,False,False,275000,248393.70666666667,26606.293333333335,26606.293333333335
14,70000,True,False,False,False,True,False,True,False,True,False,False,200000,276309.8388278389,-76309.83882783889,76309.83882783889
11,68000,True,False,False,False,True,False,True,False,False,False,False,650000,576514.1691919192,73485.83080808085,73485.83080808085
28,70000,False,False,False,True,True,False,True,False,False,False,True,42000,50990.0,-8990.0,8990.0
18,70000,False,False,False,True,True,False,False,False,False,False,False,140000,207880.0,-67880.0,67880.0
10,29600,True,False,False,False,False,False,True,False,False,False,False,700000,506544.9975,193455.0025,193455.0025
11,50000,True,False,False,False,True,False,True,False,False,False,False,450000,523924.21273171273,-73924.21273171273,73924.21273171273
12,145000,True,False,False,False,True,False,True,False,True,False,False,750000,448049.99,301950.01,301950.01
16,130000,True,False,False,False,True,False,True,False,True,False,False,300000,284097.9512857142,15902.048714285775,15902.048714285775
11,100000,False,False,False,True,True,False,True,False,False,False,True,229999,318006.52380952385,-88007.52380952385,88007.52380952385
17,80000,False,False,False,True,True,False,True,False,True,False,False,210000,161271.4778690476,48728.52213095239,48728.52213095239
16,50000,False,False,False,True,True,False,True,False,False,False,False,260000,305825.7431457432,-45825.74314574321,45825.74314574321
13,75000,True,False,False,False,True,False,True,False,True,False,False,550000,548788.9664502165,1211.0335497835185,1211.0335497835185
10,30000,False,False,False,True,False,False,True,False,False,False,False,625000,366642.74503274506,258357.25496725494,258357.25496725494
21,126000,False,False,False,True,True,False,True,False,True,False,False,60000,101262.5,-41262.5,41262.5
10,100000,True,False,False,False,True,False,True,False,False,False,False,610000,615423.5546666667,-5423.554666666663,5423.554666666663
10,30000,False,False,False,True,True,False,True,False,False,False,False,600000,284144.3070818072,315855.6929181928,315855.6929181928
14,70070,True,False,False,False,False,False,False,False,False,False,False,465000,616390.0,-151390.0,151390.0
13,94000,True,False,False,False,True,False,True,False,True,False,False,325000,156855.1101904762,168144.8898095238,168144.8898095238
18,70000,False,False,False,True,True,False,True,False,False,False,True,114999,144822.77777777775,-29823.777777777752,29823.777777777752
13,135000,True,False,False,False,False,False,True,False,True,False,False,210000,537500.0,-327500.0,327500.0
9,26500,False,False,False,True,True,False,True,False,False,False,False,486000,496088.33333333326,-10088.333333333256,10088.333333333256
9,45087,True,False,False,False,False,False,True,False,False,False,False,475000,682000.0,-207000.0,207000.0
10,90000,False,False,False,True,True,False,True,False,False,False,False,285000,310422.51428571425,-25422.51428571425,25422.51428571425
11,32000,True,False,False,False,True,False,True,False,False,False,False,550000,525057.3358333333,24942.664166666684,24942.664166666684
13,55000,True,False,False,False,True,False,True,False,False,False,False,250000,254599.94,-4599.940000000002,4599.940000000002
13,90000,True,False,False,False,True,False,True,False,True,False,False,320000,293421.6638095238,26578.3361904762,26578.3361904762
13,200000,True,False,False,False,True,False,True,False,True,False,False,250000,346400.0,-96400.0,96400.0
6,1111,False,False,False,True,False,False,True,False,False,True,False,746000,891889.5442023808,-145889.5442023808,145889.5442023808
11,23600,False,False,False,True,False,False,True,False,False,False,False,365000,425220.0,-60220.0,60220.0
12,120000,True,False,False,False,True,False,True,False,True,False,False,500000,338949.0476190477,161050.9523809523,161050.9523809523
12,120000,True,False,False,False,True,False,True,False,False,False,False,500000,336969.3181818182,163030.68181818182,163030.68181818182
15,36000,False,False,False,True,False,False,True,False,False,False,False,180000,243010.0,-63010.0,63010.0
9,60000,True,False,False,False,True,False,True,False,True,False,False,1000000,879404.5670995672,120595.43290043285,120595.43290043285
11,28217,False,False,False,True,False,True,True,False,False,False,False,415000,587650.0,-172650.0,172650.0
16,50000,False,False,False,True,True,False,True,False,False,False,False,200000,305825.7431457432,-105825.74314574321,105825.74314574321
11,15000,False,False,False,True,True,False,True,False,True,False,False,280000,292533.3333333333,-12533.333333333314,12533.333333333314
14,80000,True,False,False,False,True,False,True,False,False,False,False,450000,483429.872504946,-33429.87250494602,33429.87250494602
10,39415,False,False,False,True,False,True,False,False,True,False,False,450000,586800.0,-136800.0,136800.0
19,47000,False,False,False,True,False,False,False,False,False,False,False,250000,532760.0,-282760.0,282760.0
12,90000,False,False,False,True,True,False,True,False,False,False,False,160000,337130.2142857143,-177130.21428571432,177130.21428571432
17,15000,False,False,False,True,True,False,True,False,False,False,False,300000,257650.0,42350.0,42350.0
11,50000,True,False,False,False,True,False,True,False,False,False,False,630000,523924.21273171273,106075.78726828727,106075.78726828727
16,60000,False,False,False,True,True,False,True,False,False,False,False,409999,162185.98361635586,247813.01638364414,247813.01638364414
9,43000,True,False,False,False,True,False,True,False,False,False,False,450000,707430.627223582,-257430.627223582,257430.627223582
17,68350,True,False,False,False,False,False,True,False,False,False,False,400000,183190.0,216810.0,216810.0
18,120000,False,False,False,True,True,False,True,False,False,False,False,80000,115562.99603174599,-35562.99603174599,35562.99603174599
16,98000,False,False,False,False,True,False,True,False,True,False,False,130000,240112.49,-110112.48999999999,110112.48999999999
21,50000,True,False,False,False,True,False,True,False,True,False,False,120000,166770.0,-46770.0,46770.0
16,70000,False,False,False,True,True,False,True,False,True,False,False,130000,271193.6735231435,-141193.67352314352,141193.67352314352
17,136000,True,False,False,False,True,False,True,False,True,False,False,175000,478193.31041810976,-303193.31041810976,303193.31041810976
16,70000,False,False,False,True,True,False,True,False,False,False,False,115999,193078.89709573763,-77079.89709573763,77079.89709573763
12,40000,False,False,False,True,False,False,True,False,False,False,False,350000,283479.1666666666,66520.83333333337,66520.83333333337
8,70000,True,False,False,False,True,False,True,False,False,False,False,695000,800380.9523809525,-105380.95238095254,105380.95238095254
7,120000,False,False,False,False,True,False,True,False,False,False,False,300000,392956.6666666666,-92956.66666666663,92956.66666666663
13,60000,False,False,False,True,True,False,True,False,False,False,False,370000,257984.16666666663,112015.83333333337,112015.83333333337
9,13599,False,False,False,True,False,False,False,False,False,False,False,825000,716999.89,108000.10999999999,108000.10999999999
11,45000,True,False,False,False,False,False,False,False,False,False,False,740000,685560.0,54440.0,54440.0
14,120000,True,False,False,False,True,False,True,False,False,False,False,250000,174087.8497890998,75912.1502109002,75912.1502109002
18,80000,False,False,False,True,True,False,True,False,True,False,False,120000,220989.3860520313,-100989.3860520313,100989.3860520313
9,64000,True,False,False,False,False,False,True,False,False,False,False,880000,832088.888888889,47911.11111111101,47911.11111111101
14,25000,True,False,False,False,True,False,True,False,False,False,False,300000,331099.9,-31099.900000000023,31099.900000000023
9,25000,False,False,False,True,False,False,True,False,False,False,False,350000,574061.6666666666,-224061.66666666663,224061.66666666663
22,120000,True,False,False,False,True,False,True,False,False,False,False,195000,153975.0,41025.0,41025.0
19,60000,False,False,False,True,True,False,True,False,False,False,True,130000,117153.92857142852,12846.071428571478,12846.071428571478
15,110000,True,False,False,False,True,False,True,False,False,False,False,280000,322219.4047619048,-42219.40476190479,42219.40476190479
18,67000,False,False,False,True,True,False,True,False,False,False,False,145000,100048.99666666666,44951.00333333334,44951.00333333334
13,1000,True,False,False,False,False,False,True,False,True,False,False,450000,450000.0,0.0,0.0
12,39227,False,False,False,True,False,False,True,False,False,False,False,355000,342850.0,12150.0,12150.0
19,84000,False,False,False,True,True,False,True,False,True,False,False,150000,101541.61752136756,48458.38247863244,48458.38247863244
11,40000,False,False,False,True,True,False,True,False,False,False,False,320000,266802.3836643356,53197.61633566441,53197.61633566441
9,18054,False,False,False,True,False,False,True,False,False,False,False,750000,339999.95,410000.05,410000.05
11,80000,False,False,False,True,True,False,True,False,True,False,False,170000,361408.33333333326,-191408.33333333326,191408.33333333326
18,90000,False,False,False,True,True,False,True,False,True,False,False,200000,130144.72582972581,69855.27417027419,69855.27417027419
11,29000,False,False,False,True,False,False,True,False,False,False,False,434999,424434.0386002886,10564.961399711377,10564.961399711377
17,70000,False,False,False,False,True,False,True,False,False,False,True,160000,188733.3333333333,-28733.333333333314,28733.333333333314
15,31000,True,False,False,False,True,False,True,False,False,False,False,500000,182943.33333333337,317056.6666666666,317056.6666666666
14,55000,True,False,False,False,True,False,True,False,True,False,False,265000,339139.43209523807,-74139.43209523807,74139.43209523807
19,60000,False,False,False,True,True,False,True,True,False,False,False,110000,90815.23809523812,19184.76190476188,19184.76190476188
14,70000,True,False,False,False,True,False,True,False,False,False,False,400000,438254.43145743146,-38254.43145743146,38254.43145743146
21,4637,False,False,False,True,True,False,True,False,True,False,False,61000,67400.0,-6400.0,6400.0
28,35000,False,False,False,True,True,False,False,False,True,False,False,1000000,708840.0,291160.0,291160.0
12,130000,True,False,False,False,True,False,True,False,False,False,False,700000,326605.4761904762,373394.5238095238,373394.5238095238
10,25000,False,False,False,True,True,False,True,False,False,False,False,400000,404062.63338661194,-4062.6333866119385,4062.6333866119385
11,46000,False,False,False,True,True,False,True,False,False,False,False,565000,311096.49999999994,253903.50000000006,253903.50000000006
12,80000,True,False,False,False,False,False,True,False,False,False,False,495000,563973.2142857142,-68973.2142857142,68973.2142857142
17,50000,False,False,False,True,True,False,True,False,False,False,False,300000,279674.6031746032,20325.396825396805,20325.396825396805
12,37605,False,False,False,True,False,False,True,False,False,False,False,260000,280859.99,-20859.98999999999,20859.98999999999
9,50000,True,False,False,False,True,False,True,False,False,False,False,800000,728548.3784246584,71451.62157534156,71451.62157534156
14,160000,True,False,False,False,False,False,True,False,False,False,False,800000,385150.0,414850.0,414850.0
9,36000,True,False,False,False,False,False,True,False,False,False,False,425000,577013.3333333334,-152013.33333333337,152013.33333333337
15,160000,False,False,False,True,True,False,True,False,True,False,False,150000,182133.33333333337,-32133.333333333372,32133.333333333372
8,37000,True,False,False,False,False,False,True,False,False,False,False,650000,680293.75,-30293.75,30293.75
6,101,True,False,False,False,False,False,True,False,False,True,False,1000000,710439.99,289560.01,289560.01
10,7104,False,False,False,True,False,True,True,False,False,False,False,670000,670000.0,0.0,0.0
8,25000,True,False,False,False,True,False,True,False,False,False,False,700000,703330.7699245199,-3330.769924519933,3330.769924519933
14,38000,False,False,False,True,True,False,True,False,False,False,False,350000,275486.8947619047,74513.10523809528,74513.10523809528
13,110000,True,False,False,False,True,False,True,False,False,False,False,400000,319464.6428571428,80535.35714285722,80535.35714285722
15,43128,True,False,False,False,False,False,True,False,False,False,False,211000,231251.0,-20251.0,20251.0
14,110000,False,False,False,True,True,False,True,False,True,False,False,290000,225000.0,65000.0,65000.0
15,40000,False,False,False,True,True,False,True,False,False,False,False,151000,213439.6428571429,-62439.6428571429,62439.6428571429
12,42000,False,False,False,True,True,False,True,False,False,False,False,220000,275463.57416666666,-55463.57416666666,55463.57416666666
10,40000,False,False,False,True,True,False,True,False,False,False,False,300000,329967.2913197913,-29967.291319791286,29967.291319791286
13,63000,True,False,False,False,True,False,True,False,False,False,False,330000,225831.06060606058,104168.93939393942,104168.93939393942
8,50852,False,False,False,True,True,False,True,False,False,False,False,300000,632671.4285714286,-332671.42857142864,332671.42857142864
13,45264,True,False,False,False,False,False,True,False,False,False,False,580000,347650.0,232350.0,232350.0
6,7000,False,False,False,False,True,False,True,False,False,False,False,495000,570632.3152958151,-75632.31529581512,75632.31529581512
22,79000,False,False,False,True,True,False,True,False,True,False,False,105000,121357.002987013,-16357.002987012995,16357.002987012995
9,80362,True,False,False,False,True,False,True,False,False,False,False,600000,483011.3639138639,116988.6360861361,116988.6360861361
13,107000,True,False,False,False,True,False,True,False,False,False,False,400000,450269.16666666674,-50269.166666666744,50269.166666666744
19,50000,False,False,False,True,True,False,True,False,True,False,False,123000,120639.16666666669,2360.833333333314,2360.833333333314
15,11473,False,False,False,True,False,False,True,False,False,False,False,385000,369599.99,15400.01000000001,15400.01000000001
11,73000,True,False,False,False,True,False,True,False,False,False,True,430000,423577.77777777775,6422.222222222248,6422.222222222248
13,60000,False,False,False,True,True,False,True,False,False,False,False,200000,257984.16666666663,-57984.16666666663,57984.16666666663
15,46000,False,False,False,True,True,False,True,False,False,False,False,235000,214480.44619047618,20519.553809523815,20519.553809523815
14,72000,True,False,False,False,False,False,True,False,False,False,False,565000,558950.0,6050.0,6050.0
13,33000,True,False,False,False,True,False,True,False,True,False,False,390000,423750.0,-33750.0,33750.0
9,35000,False,False,False,True,True,False,True,False,False,False,False,409999,592909.0000000001,-182910.00000000012,182910.00000000012
10,65000,True,False,False,False,False,False,True,False,False,False,False,630000,780724.5898333335,-150724.5898333335,150724.5898333335
20,90000,False,False,False,True,True,False,False,False,True,False,False,160000,207300.0,-47300.0,47300.0
16,90000,True,False,False,False,True,False,True,False,False,False,True,170000,222725.00000000003,-52725.00000000003,52725.00000000003
18,120000,False,False,False,True,True,False,True,False,False,False,False,140000,115562.99603174599,24437.00396825401,24437.00396825401
16,70000,True,False,False,False,True,False,True,False,True,False,False,150000,270983.49206349207,-120983.49206349207,120983.49206349207
12,70000,True,False,False,False,True,False,True,False,True,False,False,500000,513365.39682539686,-13365.396825396863,13365.396825396863
9,60000,True,False,False,False,True,False,True,False,False,False,False,600000,641899.146964147,-41899.14696414699,41899.14696414699
18,90000,True,False,False,False,True,False,True,False,True,False,False,195000,191925.0,3075.0,3075.0
19,70000,False,False,False,True,True,False,True,False,False,False,False,100000,69487.5,30512.5,30512.5
10,43377,True,False,False,False,False,False,True,False,False,False,False,910000,492804.8,417195.2,417195.2
16,144000,True,False,False,False,True,False,True,True,False,False,False,130000,387170.0,-257170.0,257170.0
14,50000,False,False,False,True,True,False,True,False,False,False,False,210000,241096.58008658007,-31096.58008658007,31096.58008658007
13,90000,True,False,False,False,True,False,True,False,False,False,True,280000,441967.59740259754,-161967.59740259754,161967.59740259754
9,53000,False,False,False,True,True,False,True,False,False,False,False,600000,372293.5228415376,227706.4771584624,227706.4771584624
14,80000,True,False,False,False,True,False,True,False,True,False,False,620000,358061.5550625846,261938.44493741542,261938.44493741542
13,80000,False,False,False,True,True,False,True,False,False,False,False,175000,213077.07106782097,-38077.07106782097,38077.07106782097
15,65000,False,False,False,True,False,False,True,False,False,False,False,225000,257727.49,-32727.48999999999,32727.48999999999
11,14272,False,False,False,True,False,False,True,False,False,False,False,530000,464400.0,65600.0,65600.0
19,110000,True,False,False,False,True,False,False,True,False,False,False,400000,603650.0,-203650.0,203650.0
13,89000,True,False,False,False,False,False,True,False,False,False,False,640000,546499.4,93500.59999999998,93500.59999999998
17,120000,True,False,False,False,True,False,True,False,False,False,True,150000,286216.6666666666,-136216.66666666663,136216.66666666663
15,60000,False,False,False,True,True,False,True,False,False,False,False,150000,236677.37095238094,-86677.37095238094,86677.37095238094
12,43000,False,False,False,True,False,False,True,False,False,False,False,225000,334787.5,-109787.5,109787.5
18,120000,True,False,False,False,True,False,True,False,True,False,False,325000,262253.8621762682,62746.13782373181,62746.13782373181
12,7000,False,False,False,True,True,False,True,False,True,False,False,45000,154419.95,-109419.95000000001,109419.95000000001
13,93283,True,False,False,False,False,False,True,False,False,False,False,600000,401199.96,198800.03999999998,198800.03999999998
10,41000,False,False,False,True,False,False,True,False,False,False,False,239000,249519.91381167862,-10519.91381167862,10519.91381167862
8,8000,False,False,False,True,True,False,True,False,False,False,False,550000,503511.66333333333,46488.33666666667,46488.33666666667
11,25000,False,False,False,True,True,False,True,False,False,False,False,380000,483458.43628593633,-103458.43628593633,103458.43628593633
14,60000,True,False,False,False,True,False,True,False,False,False,False,270000,181983.27,88016.73000000001,88016.73000000001
14,8000,False,False,False,True,True,False,True,False,False,False,False,250000,420549.97,-170549.96999999997,170549.96999999997
14,99000,True,False,False,False,False,False,True,False,False,False,False,400000,327233.3333333333,72766.66666666669,72766.66666666669
6,1010,False,False,False,True,False,False,True,False,False,True,False,811999,890526.3634166664,-78527.3634166664,78527.3634166664
7,80000,False,False,False,True,True,False,True,False,False,False,False,600000,491657.99,108342.01000000001,108342.01000000001
19,39000,True,False,False,False,True,False,True,False,False,False,False,100000,235970.0,-135970.0,135970.0
11,10000,False,False,False,True,True,False,True,False,False,False,False,500000,609549.98,-109549.97999999998,109549.97999999998
14,55000,True,False,False,False,True,False,True,False,True,False,False,265000,339139.43209523807,-74139.43209523807,74139.43209523807
13,60000,False,False,False,True,True,False,True,False,True,False,False,900000,335309.99,564690.01,564690.01
16,110000,False,False,False,True,True,False,True,False,True,False,False,270000,163057.5,106942.5,106942.5
